Rowno,Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time1
39137,39137,21,64,1,Tue,Resident Worker,OO,46.75,9,10
39138,39138,64,45,1,Tue,Resident Worker,OO,46.75,10,11
39153,39153,214,213,1,Tue,Home Worker,OH,22.14,19,20
39168,39168,195,195,1,Tue,Home Worker,HH,205.78,17,18
39180,39180,142,209,1,Tue,Resident Worker,OO,54.35,10,11
39181,39181,209,142,1,Tue,Resident Worker,OO,54.35,12,13
39182,39182,142,142,1,Tue,Resident Worker,OO,89.5,12,13
39196,39196,3,3,1,Tue,Home Worker,HH,76.77,19,20
39219,39219,67,67,1,Tue,Resident Worker,WW,40.12,13,14
39220,39220,67,66,1,Tue,Resident Worker,WO,40.12,18,19
39233,39233,218,218,1,Tue,Home Worker,HH,186.58,8,9
39234,39234,218,213,1,Tue,Home Worker,HO,40.12,15,16
39235,39235,213,218,1,Tue,Home Worker,OH,40.12,16,17
39264,39264,208,208,1,Tue,Home Worker,HH,154.87,8,9
39279,39279,198,197,1,Tue,Resident Worker,OO,20.88,8,9
39281,39281,198,198,1,Tue,Home Worker,HH,40.6,18,19
39287,39287,5,48,1,Tue,Resident Worker,HW,54.64,8,9
39288,39288,48,5,1,Tue,Resident Worker,WH,54.64,17,18
39289,39289,5,5,1,Tue,Resident Worker,HH,54.64,18,19
39331,39331,209,205,1,Tue,Resident Worker,OO,41.1,21,22
39333,39333,126,124,1,Tue,Home Worker,HH,30.42,9,10
39383,39383,117,143,1,Tue,Resident Worker,OO,8.2,17,18
39417,39417,25,179,1,Tue,Resident Worker,HW,82.97,8,9
39418,39418,179,25,1,Tue,Resident Worker,WH,82.97,13,14
39419,39419,25,48,1,Tue,Resident Worker,HH,82.97,18,19
39422,39422,192,192,1,Tue,Home Worker,OO,31.38,11,12
39443,39443,203,203,1,Tue,Long Term Visitor,OO,37.1,16,17
39483,39483,165,191,1,Tue,Resident Worker,WO,31.72,12,13
39504,39504,73,229,1,Tue,Inbound Commuter,OW,44.62,11,12
39505,39505,110,110,1,Tue,Resident Worker,HH,58.71,6,7
39519,39519,73,70,1,Tue,Resident Worker,WH,29.09,13,14
39529,39529,216,216,1,Tue,Long Term Visitor,OO,37.76,11,12
39535,39535,207,207,1,Tue,Home Worker,HH,177.37,12,13
39565,39565,141,115,1,Tue,Resident Worker,OO,46.17,11,12
39568,39568,148,89,1,Tue,Resident Worker,OO,27.78,18,19
39573,39573,139,139,1,Tue,Home Worker,HO,40.48,16,17
39578,39578,52,49,1,Tue,Resident Worker,OO,73.56,12,13
39579,39579,49,41,1,Tue,Resident Worker,OO,73.56,14,15
39580,39580,193,135,1,Tue,Home Worker,HO,54.56,8,9
39581,39581,135,182,1,Tue,Home Worker,OH,54.56,12,13
39582,39582,182,182,1,Tue,Home Worker,HH,113.56,13,14
39583,39583,182,143,1,Tue,Home Worker,HO,54.56,14,15
39584,39584,143,212,1,Tue,Home Worker,OO,54.56,16,17
39585,39585,212,182,1,Tue,Home Worker,OH,54.56,17,18
39614,39614,31,31,1,Tue,Resident Worker,HH,58.94,17,18
39626,39626,84,84,1,Tue,Home Worker,HH,100.21,17,18
39644,39644,154,82,1,Tue,Resident Worker,HW,44.09,11,12
39645,39645,82,65,1,Tue,Resident Worker,WO,44.09,13,14
39646,39646,65,67,1,Tue,Resident Worker,OW,44.09,16,17
39647,39647,67,82,1,Tue,Resident Worker,WW,44.09,16,17
39648,39648,72,44,1,Tue,Resident Worker,OO,53.86,8,9
39668,39668,126,148,1,Tue,Long Term Visitor,OH,35.64,20,21
39678,39678,170,163,1,Tue,Resident Worker,OO,44.14,18,19
39680,39680,13,33,1,Tue,Home Worker,HO,25.93,12,13
39681,39681,33,13,1,Tue,Home Worker,OH,25.93,13,14
39682,39682,38,38,1,Tue,Long Term Visitor,HH,36.29,11,12
39706,39706,214,213,1,Tue,Resident Worker,HW,70.59,7,8
39707,39707,213,214,1,Tue,Resident Worker,WH,45.66,8,9
39708,39708,214,214,1,Tue,Resident Worker,HH,135.4,16,17
39713,39713,209,215,1,Tue,Resident Worker,OW,62.29,7,8
39714,39714,215,210,1,Tue,Resident Worker,WO,62.29,15,16
39720,39720,230,230,1,Tue,Home Worker,HO,41.77,9,10
39778,39778,229,71,1,Tue,Resident Worker,HW,38.9,9,10
39779,39779,71,229,1,Tue,Resident Worker,WH,38.9,10,11
39788,39788,118,86,1,Tue,Inbound Commuter,OO,41.74,9,10
39789,39789,86,86,1,Tue,Inbound Commuter,OO,41.74,10,11
39820,39820,38,106,1,Tue,Home Worker,OO,46.2,15,16
39886,39886,199,198,1,Tue,Home Worker,HH,20.03,15,16
39888,39888,81,106,1,Tue,Home Worker,HO,55.82,13,14
39889,39889,93,81,1,Tue,Home Worker,OH,55.82,14,15
39890,39890,81,81,1,Tue,Home Worker,HH,102.92,16,17
39930,39930,203,203,1,Tue,Home Worker,HH,33.89,6,7
39938,39938,137,137,1,Tue,Home Worker,HH,147.4,8,9
39939,39939,85,85,1,Tue,Long Term Visitor,OO,43.34,14,15
39948,39948,164,118,1,Tue,Long Term Visitor,OO,41.58,19,20
40053,40053,184,186,1,Tue,Home Worker,HH,57.94,6,7
40054,40054,186,186,1,Tue,Home Worker,HH,95.34,11,12
40055,40055,186,186,1,Tue,Home Worker,HH,95.34,13,14
40058,40058,3,74,1,Tue,Short Term Visitor,OO,31.06,13,14
40129,40129,182,182,1,Tue,Resident Worker,OO,55.25,11,12
40134,40134,72,185,1,Tue,Home Worker,HO,31.4,5,6
40142,40142,72,72,1,Tue,Home Worker,HH,31.4,19,20
40159,40159,230,230,1,Tue,Home Worker,HH,70.39,10,11
40174,40174,33,1,1,Tue,Home Worker,OO,51.41,14,15
40175,40175,1,72,1,Tue,Home Worker,OO,51.41,15,16
40181,40181,154,110,1,Tue,Resident Worker,OO,7.65,16,17
40183,40183,119,163,1,Tue,Resident Worker,WO,70.97,17,18
40191,40191,73,73,1,Tue,Resident Worker,OO,51.24,10,11
40209,40209,45,45,1,Tue,Resident Worker,WW,8.07,15,16
40222,40222,228,116,1,Tue,Resident Worker,WO,35.87,21,22
40226,40226,147,123,1,Tue,Resident Worker,OO,77.16,10,11
40299,40299,36,64,1,Tue,Resident Worker,OO,46.1,8,9
40300,40300,64,38,1,Tue,Resident Worker,OO,46.1,10,11
40301,40301,38,225,1,Tue,Resident Worker,OO,46.1,14,15
40302,40302,64,36,1,Tue,Resident Worker,OO,99.66,15,16
40307,40307,82,38,1,Tue,Resident Worker,HW,40.81,6,7
40308,40308,38,82,1,Tue,Resident Worker,WH,40.81,13,14
40316,40316,213,159,1,Tue,Outbound Commuter,OH,71.24,18,19
40317,40317,78,64,1,Tue,Resident Worker,OO,69.69,11,12
40321,40321,185,193,1,Tue,Home Worker,OO,45.66,18,19
40329,40329,13,13,1,Tue,Home Worker,HH,93.12,6,7
40333,40333,189,3,1,Tue,Resident Worker,HO,28.45,20,21
40334,40334,3,189,1,Tue,Resident Worker,OH,28.45,23,24
40341,40341,145,145,1,Tue,Home Worker,HH,75.49,19,20
40363,40363,187,209,1,Tue,Resident Worker,HW,60.08,10,11
40364,40364,209,187,1,Tue,Resident Worker,WH,60.08,18,19
40365,40365,187,187,1,Tue,Resident Worker,HH,60.08,20,21
40385,40385,65,90,1,Tue,Resident Worker,HW,33.44,7,8
40386,40386,90,224,1,Tue,Resident Worker,WO,33.44,11,12
40387,40387,224,90,1,Tue,Resident Worker,OW,33.44,12,13
40388,40388,90,65,1,Tue,Resident Worker,WH,33.44,17,18
40411,40411,208,112,1,Tue,Home Worker,OH,36.0,16,17
40440,40440,218,218,1,Tue,Home Worker,HH,66.55,10,11
40473,40473,151,151,1,Tue,Home Worker,HH,65.0,14,15
40480,40480,86,225,1,Tue,Resident Worker,OO,49.68,14,15
40481,40481,73,86,1,Tue,Resident Worker,OW,49.68,18,19
40483,40483,198,198,1,Tue,Resident Worker,HH,19.0,13,14
40506,40506,193,193,1,Tue,Home Worker,HH,15.56,11,12
40509,40509,108,90,1,Tue,Resident Worker,OO,58.65,17,18
40511,40511,100,164,1,Tue,Resident Worker,OO,32.6,17,18
40513,40513,182,209,1,Tue,Resident Worker,HW,40.41,11,12
40514,40514,209,181,1,Tue,Resident Worker,WH,40.41,17,18
40542,40542,49,49,1,Tue,Home Worker,HH,75.5,15,16
40543,40543,49,37,1,Tue,Home Worker,HH,39.87,18,19
40558,40558,149,100,1,Tue,Resident Worker,OO,14.52,7,8
40559,40559,100,149,1,Tue,Resident Worker,OO,14.52,11,12
40560,40560,149,149,1,Tue,Resident Worker,OO,14.52,12,13
40583,40583,36,36,1,Tue,Resident Worker,OO,52.28,17,18
40584,40584,40,44,1,Tue,Resident Worker,OO,43.56,8,9
40585,40585,44,40,1,Tue,Resident Worker,OO,43.56,14,15
40599,40599,186,214,1,Tue,Home Worker,HO,55.8,7,8
40600,40600,214,186,1,Tue,Home Worker,OH,55.8,16,17
40601,40601,186,186,1,Tue,Home Worker,HH,55.8,22,23
40611,40611,187,187,1,Tue,Home Worker,HH,63.88,9,10
40639,40639,2,120,1,Tue,Resident Worker,HW,38.61,5,6
40640,40640,120,2,1,Tue,Resident Worker,WH,38.61,15,16
40641,40641,2,2,1,Tue,Resident Worker,HH,38.61,17,18
40669,40669,112,205,1,Tue,Long Term Visitor,OO,33.03,9,10
40672,40672,205,112,1,Tue,Long Term Visitor,OO,33.03,17,18
40684,40684,12,192,1,Tue,Home Worker,HO,31.76,13,14
40685,40685,192,54,1,Tue,Home Worker,OO,31.76,15,16
40686,40686,54,12,1,Tue,Home Worker,OH,31.76,17,18
40687,40687,114,48,1,Tue,Resident Worker,HO,26.85,4,5
40688,40688,48,114,1,Tue,Resident Worker,OH,26.85,16,17
40723,40723,81,54,1,Tue,Short Term Visitor,OO,43.14,13,14
40725,40725,204,204,1,Tue,Outbound Commuter,HH,44.24,7,8
40750,40750,198,38,1,Tue,Resident Worker,OW,81.28,6,7
40751,40751,38,198,1,Tue,Resident Worker,WO,81.28,16,17
40822,40822,43,48,1,Tue,Short Term Visitor,OO,24.28,19,20
40851,40851,154,154,1,Tue,Resident Worker,OO,54.87,11,12
40854,40854,73,13,1,Tue,Resident Worker,OO,45.48,6,7
40857,40857,2,43,1,Tue,Resident Worker,HW,38.2,6,7
40858,40858,43,2,1,Tue,Resident Worker,WH,38.2,14,15
40869,40869,38,38,1,Tue,Resident Worker,HH,34.56,15,16
40885,40885,66,25,1,Tue,Resident Worker,OO,45.22,18,19
40887,40887,40,49,1,Tue,Home Worker,HO,34.28,5,6
40890,40890,36,40,1,Tue,Home Worker,OH,34.28,15,16
40891,40891,40,34,1,Tue,Home Worker,HO,34.28,17,18
40892,40892,34,40,1,Tue,Home Worker,OH,34.28,17,18
40893,40893,40,65,1,Tue,Home Worker,HO,34.28,18,19
40894,40894,225,30,1,Tue,Home Worker,OH,34.28,21,22
40924,40924,192,192,1,Tue,Resident Worker,OO,27.0,15,16
40925,40925,192,136,1,Tue,Resident Worker,OH,27.0,16,17
40939,40939,88,88,1,Tue,Resident Worker,WW,44.71,12,13
40942,40942,67,209,1,Tue,Resident Worker,OO,52.98,13,14
40967,40967,213,213,1,Tue,Resident Worker,HH,117.89,6,7
40968,40968,213,213,1,Tue,Resident Worker,HH,137.64,8,9
40969,40969,213,213,1,Tue,Resident Worker,HH,74.55,11,12
40979,40979,19,19,1,Tue,Resident Worker,HH,25.38,6,7
40980,40980,19,45,1,Tue,Resident Worker,HW,25.38,8,9
40981,40981,45,17,1,Tue,Resident Worker,WO,25.38,11,12
40982,40982,17,19,1,Tue,Resident Worker,OH,25.38,11,12
40983,40983,19,45,1,Tue,Resident Worker,HW,25.38,14,15
40984,40984,45,19,1,Tue,Resident Worker,WH,25.38,15,16
40985,40985,19,226,1,Tue,Resident Worker,HH,25.38,16,17
40994,40994,102,102,1,Tue,Resident Worker,HH,53.73,18,19
40999,40999,96,96,1,Tue,Home Worker,HH,116.46,12,13
41001,41001,195,199,1,Tue,Home Worker,OO,33.5,9,10
41016,41016,143,143,1,Tue,Home Worker,HH,35.98,9,10
41017,41017,143,143,1,Tue,Home Worker,HH,75.86,14,15
41077,41077,198,198,1,Tue,Home Worker,HH,56.15,13,14
41082,41082,12,12,1,Tue,Home Worker,HH,68.19,22,23
41088,41088,147,110,1,Tue,Home Worker,OH,52.37,14,15
41097,41097,186,197,1,Tue,Resident Worker,HH,38.28,9,10
41102,41102,194,186,1,Tue,Resident Worker,OH,38.28,17,18
41110,41110,114,188,1,Tue,Resident Worker,OW,36.85,7,8
41121,41121,62,62,1,Tue,Home Worker,OO,44.86,18,19
41131,41131,87,87,1,Tue,Home Worker,HH,37.98,9,10
41154,41154,84,147,1,Tue,Home Worker,HO,50.71,6,7
41172,41172,162,63,1,Tue,Resident Worker,OW,49.8,9,10
41173,41173,63,162,1,Tue,Resident Worker,WO,49.8,15,16
41189,41189,192,230,1,Tue,Resident Worker,OO,42.2,14,15
41201,41201,95,95,1,Tue,Resident Worker,HH,153.24,16,17
41219,41219,73,33,1,Tue,Resident Worker,HW,49.12,7,8
41220,41220,33,73,1,Tue,Resident Worker,WH,49.12,8,9
41237,41237,78,40,1,Tue,Resident Worker,OW,47.92,7,8
41238,41238,40,72,1,Tue,Resident Worker,WO,47.92,16,17
41245,41245,128,100,1,Tue,Resident Worker,OO,35.06,17,18
41252,41252,187,214,1,Tue,Resident Worker,OO,56.46,18,19
41272,41272,49,73,1,Tue,Inbound Commuter,OW,42.1,7,8
41284,41284,38,212,1,Tue,Resident Worker,OO,40.05,13,14
41285,41285,212,212,1,Tue,Resident Worker,OO,40.05,17,18
41305,41305,192,195,1,Tue,Resident Worker,HH,55.3,14,15
41313,41313,31,34,1,Tue,Home Worker,HO,55.13,8,9
41314,41314,34,31,1,Tue,Home Worker,OO,55.13,12,13
41317,41317,12,67,1,Tue,Home Worker,HO,44.93,14,15
41318,41318,67,12,1,Tue,Home Worker,OH,75.6,20,21
41358,41358,81,137,1,Tue,Home Worker,HO,52.29,10,11
41359,41359,137,81,1,Tue,Home Worker,OH,52.29,11,12
41360,41360,81,81,1,Tue,Home Worker,HH,117.9,14,15
41364,41364,8,33,1,Tue,Inbound Commuter,WW,36.69,8,9
41365,41365,33,17,1,Tue,Inbound Commuter,WO,36.69,17,18
41390,41390,25,49,1,Tue,Outbound Commuter,OO,83.77,8,9
41391,41391,49,47,1,Tue,Outbound Commuter,OO,83.77,19,20
41396,41396,148,17,1,Tue,Resident Worker,HW,39.46,8,9
41397,41397,17,100,1,Tue,Resident Worker,WO,39.46,15,16
41398,41398,100,48,1,Tue,Resident Worker,OO,39.46,18,19
41399,41399,48,148,1,Tue,Resident Worker,OH,39.46,22,23
41416,41416,193,177,1,Tue,Resident Worker,HO,18.98,18,19
41417,41417,177,193,1,Tue,Resident Worker,OH,18.98,21,22
41420,41420,2,2,1,Tue,Home Worker,HO,86.14,9,10
41446,41446,218,218,1,Tue,Home Worker,HH,178.27,6,7
41453,41453,136,136,1,Tue,Resident Worker,OO,50.61,9,10
41454,41454,136,189,1,Tue,Resident Worker,OO,50.61,12,13
41455,41455,189,136,1,Tue,Resident Worker,OO,50.61,13,14
41456,41456,136,125,1,Tue,Resident Worker,OO,50.61,16,17
41481,41481,186,93,1,Tue,Resident Worker,HO,55.06,5,6
41538,41538,140,99,1,Tue,Home Worker,HH,37.17,6,7
41539,41539,99,112,1,Tue,Home Worker,HH,76.54,14,15
41557,41557,13,40,1,Tue,Resident Worker,OO,38.42,13,14
41558,41558,40,14,1,Tue,Resident Worker,OO,38.42,20,21
41574,41574,177,177,1,Tue,Resident Worker,HH,42.51,8,9
41589,41589,208,208,1,Tue,Home Worker,HH,43.28,16,17
41590,41590,184,73,1,Tue,Home Worker,HO,27.94,18,19
41591,41591,73,184,1,Tue,Home Worker,OH,27.94,20,21
41592,41592,184,184,1,Tue,Home Worker,HH,27.94,22,23
41623,41623,105,102,1,Tue,Resident Worker,HW,60.61,8,9
41624,41624,102,86,1,Tue,Resident Worker,WO,60.61,12,13
41625,41625,86,86,1,Tue,Resident Worker,OO,110.52,14,15
41626,41626,86,105,1,Tue,Resident Worker,OH,60.61,21,22
41632,41632,43,43,1,Tue,Resident Worker,HH,59.0,11,12
41665,41665,142,142,1,Tue,Home Worker,HH,30.71,13,14
41666,41666,142,142,1,Tue,Home Worker,HH,30.71,17,18
41678,41678,64,136,1,Tue,Resident Worker,HW,45.03,8,9
41679,41679,136,105,1,Tue,Resident Worker,WO,45.03,17,18
41680,41680,105,81,1,Tue,Resident Worker,OO,45.03,18,19
41681,41681,81,64,1,Tue,Resident Worker,OH,45.03,19,20
41714,41714,91,91,1,Tue,Home Worker,HH,55.06,11,12
41715,41715,81,81,1,Tue,Resident Worker,HH,58.13,11,12
41728,41728,150,150,1,Tue,Home Worker,HH,77.45,9,10
41756,41756,195,141,1,Tue,Resident Worker,OO,54.55,16,17
41757,41757,141,190,1,Tue,Resident Worker,OO,54.55,18,19
41761,41761,203,203,1,Tue,Home Worker,HH,65.52,16,17
41762,41762,47,123,1,Tue,Resident Worker,HW,60.96,7,8
41763,41763,123,47,1,Tue,Resident Worker,WH,60.96,18,19
41775,41775,208,208,1,Tue,Home Worker,HH,177.72,12,13
41782,41782,86,86,1,Tue,Home Worker,HH,46.48,13,14
41783,41783,86,60,1,Tue,Home Worker,HO,46.48,13,14
41786,41786,86,86,1,Tue,Home Worker,HH,276.23,16,17
41802,41802,213,213,1,Tue,Resident Worker,HH,121.65,12,13
41803,41803,213,213,1,Tue,Resident Worker,HH,73.99,18,19
41804,41804,213,214,1,Tue,Resident Worker,HH,16.56,20,21
41805,41805,214,213,1,Tue,Resident Worker,HH,16.56,21,22
41823,41823,87,87,1,Tue,Resident Worker,OO,60.08,20,21
41834,41834,178,119,1,Tue,Resident Worker,HW,25.17,8,9
41835,41835,119,178,1,Tue,Resident Worker,WH,25.17,15,16
41866,41866,136,112,1,Tue,Resident Worker,HW,34.16,7,8
41867,41867,112,136,1,Tue,Resident Worker,WH,34.16,14,15
41868,41868,136,140,1,Tue,Resident Worker,HO,34.16,20,21
41869,41869,140,136,1,Tue,Resident Worker,OH,34.16,22,23
41889,41889,82,75,1,Tue,Resident Worker,HW,45.7,11,12
41890,41890,75,82,1,Tue,Resident Worker,WH,45.7,12,13
41900,41900,31,228,1,Tue,Resident Worker,HW,42.91,15,16
41901,41901,228,31,1,Tue,Resident Worker,WH,42.91,18,19
41904,41904,58,25,1,Tue,Short Term Visitor,OO,43.51,14,15
41939,41939,116,116,1,Tue,Resident Worker,OO,45.06,9,10
41941,41941,213,49,1,Tue,Resident Worker,HW,29.64,8,9
41942,41942,49,213,1,Tue,Resident Worker,WH,29.64,17,18
41970,41970,207,208,1,Tue,Resident Worker,OO,37.24,17,18
41978,41978,206,125,1,Tue,Home Worker,HO,30.48,7,8
41979,41979,125,206,1,Tue,Home Worker,OH,30.48,16,17
41980,41980,206,3,1,Tue,Home Worker,HO,30.48,19,20
41981,41981,3,206,1,Tue,Home Worker,OH,30.48,22,23
41990,41990,140,30,1,Tue,Home Worker,OH,31.17,20,21
42066,42066,70,37,1,Tue,Resident Worker,HW,28.44,15,16
42067,42067,37,70,1,Tue,Resident Worker,WH,28.44,16,17
42068,42068,70,127,1,Tue,Resident Worker,HO,28.44,18,19
42069,42069,127,70,1,Tue,Resident Worker,OH,28.44,20,21
42117,42117,78,51,1,Tue,Resident Worker,OO,50.56,16,17
42118,42118,51,105,1,Tue,Resident Worker,OO,50.56,16,17
42165,42165,68,55,1,Tue,Resident Worker,WO,57.3,12,13
42166,42166,144,128,1,Tue,Resident Worker,OW,64.31,8,9
42167,42167,128,151,1,Tue,Resident Worker,WO,64.31,17,18
42179,42179,3,64,1,Tue,Resident Worker,HW,36.36,11,12
42184,42184,154,115,1,Tue,Resident Worker,OO,43.86,16,17
42225,42225,154,64,1,Tue,Home Worker,OO,58.22,10,11
42226,42226,64,154,1,Tue,Home Worker,OO,58.22,12,13
42248,42248,75,68,1,Tue,Resident Worker,HO,28.24,9,10
42249,42249,68,63,1,Tue,Resident Worker,OW,28.24,14,15
42250,42250,63,63,1,Tue,Resident Worker,WW,28.24,22,23
42334,42334,117,117,1,Tue,Resident Worker,HH,40.03,16,17
42347,42347,12,12,1,Tue,Home Worker,HH,43.32,17,18
42348,42348,82,2,1,Tue,Home Worker,HO,43.97,8,9
42349,42349,2,172,1,Tue,Home Worker,OO,43.97,13,14
42350,42350,172,131,1,Tue,Home Worker,OO,43.97,17,18
42351,42351,131,82,1,Tue,Home Worker,OO,43.97,17,18
42387,42387,75,155,1,Tue,Short Term Visitor,OO,46.74,12,13
42388,42388,155,28,1,Tue,Short Term Visitor,OO,46.74,21,22
42393,42393,34,34,1,Tue,Resident Worker,HH,81.22,10,11
42491,42491,38,2,1,Tue,Home Worker,HO,30.36,10,11
42492,42492,2,38,1,Tue,Home Worker,OH,30.36,11,12
42493,42493,38,2,1,Tue,Home Worker,HO,30.36,17,18
42494,42494,2,38,1,Tue,Home Worker,OH,30.36,19,20
42508,42508,110,110,1,Tue,Home Worker,HH,97.8,8,9
42513,42513,73,95,1,Tue,Resident Worker,HW,52.23,8,9
42514,42514,95,73,1,Tue,Resident Worker,WH,52.23,14,15
42528,42528,64,93,1,Tue,Resident Worker,OW,55.99,9,10
42529,42529,93,64,1,Tue,Resident Worker,WO,55.99,18,19
42530,42530,37,163,1,Tue,Resident Worker,HO,38.39,5,6
42531,42531,163,37,1,Tue,Resident Worker,OH,38.39,12,13
42539,42539,100,72,1,Tue,Resident Worker,OH,47.78,16,17
42546,42546,206,213,1,Tue,Resident Worker,WO,21.22,10,11
42581,42581,1,45,1,Tue,Home Worker,HO,24.91,6,7
42582,42582,45,1,1,Tue,Home Worker,OH,24.91,14,15
42598,42598,28,37,1,Tue,Resident Worker,OW,54.49,12,13
42634,42634,107,107,1,Tue,Resident Worker,OO,30.83,19,20
42660,42660,209,185,1,Tue,Home Worker,OO,32.12,13,14
42661,42661,185,112,1,Tue,Home Worker,OH,32.12,13,14
42662,42662,112,185,1,Tue,Home Worker,HO,32.12,17,18
42663,42663,185,112,1,Tue,Home Worker,OH,32.12,18,19
42701,42701,213,213,1,Tue,Home Worker,HH,210.96,15,16
42716,42716,143,188,1,Tue,Resident Worker,WW,42.34,17,18
42717,42717,188,215,1,Tue,Resident Worker,WO,42.34,21,22
42735,42735,17,17,1,Tue,Resident Worker,OO,34.76,8,9
42736,42736,17,17,1,Tue,Resident Worker,OO,34.76,12,13
42737,42737,17,17,1,Tue,Resident Worker,OO,34.76,15,16
42768,42768,215,215,1,Tue,Home Worker,HH,78.44,13,14
42769,42769,82,67,1,Tue,Resident Worker,HH,44.49,10,11
42776,42776,48,54,1,Tue,Resident Worker,HO,33.32,8,9
42777,42777,54,17,1,Tue,Resident Worker,OO,33.32,10,11
42778,42778,17,48,1,Tue,Resident Worker,OH,33.32,11,12
42779,42779,48,34,1,Tue,Resident Worker,HO,33.32,14,15
42780,42780,34,17,1,Tue,Resident Worker,OO,33.32,14,15
42781,42781,17,48,1,Tue,Resident Worker,OH,33.32,15,16
42782,42782,48,54,1,Tue,Resident Worker,HO,33.32,17,18
42783,42783,54,48,1,Tue,Resident Worker,OH,33.32,18,19
42803,42803,213,213,1,Tue,Home Worker,HH,200.64,7,8
42804,42804,213,209,1,Tue,Home Worker,HO,23.15,11,12
42805,42805,209,213,1,Tue,Home Worker,OH,45.9,14,15
42819,42819,117,64,1,Tue,Resident Worker,OW,44.53,8,9
42820,42820,64,117,1,Tue,Resident Worker,WO,44.53,12,13
42821,42821,117,64,1,Tue,Resident Worker,OW,44.53,13,14
42822,42822,64,117,1,Tue,Resident Worker,WO,44.53,20,21
42823,42823,30,49,1,Tue,Resident Worker,HW,24.94,6,7
42824,42824,49,30,1,Tue,Resident Worker,WH,24.94,7,8
42825,42825,30,49,1,Tue,Resident Worker,HW,24.94,15,16
42826,42826,49,30,1,Tue,Resident Worker,WH,24.94,17,18
42843,42843,177,177,1,Tue,Resident Worker,WW,16.5,13,14
42871,42871,145,145,1,Tue,Home Worker,HH,165.65,17,18
42879,42879,178,27,1,Tue,Resident Worker,HW,45.96,11,12
42880,42880,39,178,1,Tue,Resident Worker,WH,45.96,16,17
42906,42906,41,38,1,Tue,Resident Worker,HW,68.76,10,11
42907,42907,38,31,1,Tue,Resident Worker,WH,68.76,18,19
42913,42913,184,184,1,Tue,Home Worker,HH,64.31,8,9
42916,42916,73,60,1,Tue,Resident Worker,OO,56.46,10,11
42917,42917,60,73,1,Tue,Resident Worker,OO,56.46,17,18
42918,42918,73,60,1,Tue,Resident Worker,OO,56.46,21,22
42919,42919,218,39,1,Tue,Resident Worker,HW,34.23,8,9
42920,42920,39,218,1,Tue,Resident Worker,WH,34.23,16,17
42927,42927,217,206,1,Tue,Home Worker,HO,38.85,5,6
42928,42928,206,217,1,Tue,Home Worker,OH,38.85,10,11
42937,42937,213,209,1,Tue,Home Worker,HO,30.73,16,17
42938,42938,209,213,1,Tue,Home Worker,OH,61.46,16,17
42964,42964,203,117,1,Tue,Resident Worker,OH,39.56,18,19
42988,42988,167,111,1,Tue,Home Worker,HO,36.99,15,16
42989,42989,111,167,1,Tue,Home Worker,OH,36.99,20,21
43002,43002,75,8,1,Tue,Resident Worker,HO,37.88,8,9
43015,43015,61,89,1,Tue,Resident Worker,WO,38.16,10,11
43016,43016,89,77,1,Tue,Resident Worker,OO,38.16,10,11
43017,43017,77,61,1,Tue,Resident Worker,OW,38.16,12,13
43018,43018,61,39,1,Tue,Resident Worker,WO,38.16,17,18
43019,43019,39,61,1,Tue,Resident Worker,OW,38.16,17,18
43020,43020,61,60,1,Tue,Resident Worker,WH,38.16,18,19
43026,43026,117,213,1,Tue,Home Worker,HO,33.96,13,14
43027,43027,213,213,1,Tue,Home Worker,OO,33.96,14,15
43028,43028,213,117,1,Tue,Home Worker,OH,33.96,16,17
43053,43053,124,148,1,Tue,Long Term Visitor,OO,45.27,12,13
43063,43063,53,71,1,Tue,Resident Worker,HW,57.03,7,8
43064,43064,71,54,1,Tue,Resident Worker,WH,57.03,16,17
43067,43067,208,208,1,Tue,Home Worker,HH,102.87,17,18
43077,43077,124,118,1,Tue,Long Term Visitor,OO,40.6,19,20
43087,43087,150,187,1,Tue,Resident Worker,HW,39.65,6,7
43088,43088,187,150,1,Tue,Resident Worker,WH,39.65,17,18
43089,43089,150,150,1,Tue,Resident Worker,HH,39.65,19,20
43091,43091,18,18,1,Tue,Resident Worker,WO,36.63,10,11
43097,43097,41,54,1,Tue,Resident Worker,HW,115.56,7,8
43098,43098,54,54,1,Tue,Resident Worker,WW,48.71,12,13
43099,43099,54,64,1,Tue,Resident Worker,WO,48.71,14,15
43100,43100,64,41,1,Tue,Resident Worker,OH,48.71,18,19
43101,43101,217,3,1,Tue,Resident Worker,HO,32.3,6,7
43102,43102,3,3,1,Tue,Resident Worker,OO,32.3,9,10
43103,43103,3,3,1,Tue,Resident Worker,OO,32.3,13,14
43104,43104,3,219,1,Tue,Resident Worker,OH,32.3,16,17
43105,43105,219,217,1,Tue,Resident Worker,HH,32.3,20,21
43151,43151,186,213,1,Tue,Home Worker,HO,62.82,13,14
43152,43152,213,186,1,Tue,Home Worker,OH,62.82,16,17
43158,43158,87,124,1,Tue,Resident Worker,HW,61.19,12,13
43159,43159,124,59,1,Tue,Resident Worker,WH,61.19,15,16
43172,43172,17,126,1,Tue,Outbound Commuter,OO,31.86,16,17
43173,43173,126,17,1,Tue,Outbound Commuter,OO,31.86,21,22
43177,43177,208,209,1,Tue,Resident Worker,OO,49.81,17,18
43182,43182,1,1,1,Tue,Home Worker,HH,43.62,13,14
