Rowno,Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time1
1268,1268,4005,4005,1,Tue,Short Term Visitor,HH,2599.92,23,24
1339,1339,4005,4005,1,Tue,Short Term Visitor,OW,5310.15,9,10
1423,1423,4005,4005,1,Tue,Short Term Visitor,OW,4767.34,11,12
1430,1430,4005,4005,1,Tue,Long Term Visitor,HO,196.57,16,17
1510,1510,4005,4005,1,Tue,Short Term Visitor,HO,5506.09,19,20
1511,1511,4005,4005,1,Tue,Short Term Visitor,HO,12411.06,14,15
1530,1530,4005,4005,1,Tue,Short Term Visitor,WW,7083.22,13,14
1531,1531,4005,4005,1,Tue,Short Term Visitor,OW,2864.11,16,17
1532,1532,4005,4005,1,Tue,Short Term Visitor,WW,2670.18,18,19
1533,1533,4005,4005,1,Tue,Short Term Visitor,WW,1728.98,19,20
1534,1534,4005,4005,1,Tue,Short Term Visitor,WW,1228.59,20,21
1535,1535,4005,4005,1,Tue,Short Term Visitor,WO,2996.37,20,21
1563,1563,4005,4005,1,Tue,Short Term Visitor,WO,5925.08,11,12
1580,1580,4005,4005,1,Tue,Short Term Visitor,WH,1805.39,9,10
1665,1665,4005,4005,1,Tue,Short Term Visitor,WW,4089.52,16,17
1681,1681,4005,4005,1,Tue,Short Term Visitor,WW,5107.38,9,10
1682,1682,4005,4005,1,Tue,Short Term Visitor,WO,2192.08,21,22
1683,1683,4005,4005,1,Tue,Short Term Visitor,OW,210.68,22,23
1710,1710,4005,4005,1,Tue,Short Term Visitor,OH,18308.1,16,17
1742,1742,4005,4005,1,Tue,Short Term Visitor,HO,11073.92,15,16
1763,1763,4005,4005,1,Tue,Short Term Visitor,HW,3173.62,13,14
1800,1800,4005,4005,1,Tue,Short Term Visitor,HW,2369.98,15,16
1866,1866,4005,4005,1,Tue,Short Term Visitor,OH,3481.63,8,9
1874,1874,4005,4005,1,Tue,Short Term Visitor,HO,11169.22,12,13
1889,1889,4005,4005,1,Tue,Short Term Visitor,OH,1753.3,7,8
1900,1900,4005,4005,1,Tue,Long Term Visitor,HH,278.78,12,13
1901,1901,4005,4005,1,Tue,Long Term Visitor,HH,288.96,13,14
1902,1902,4005,4005,1,Tue,Long Term Visitor,HH,506.61,16,17
1903,1903,4005,4005,1,Tue,Long Term Visitor,HH,190.25,21,22
1904,1904,4005,4005,1,Tue,Long Term Visitor,HH,90.27,22,23
2009,2009,4005,4005,1,Tue,Long Term Visitor,HH,223.15,11,12
2039,2039,4005,4005,1,Tue,Long Term Visitor,HO,156.52,9,10
2040,2040,4005,4005,1,Tue,Long Term Visitor,OH,27.73,10,11
2041,2041,4005,4005,1,Tue,Long Term Visitor,HO,129.58,13,14
2042,2042,4005,4005,1,Tue,Long Term Visitor,OH,356.24,18,19
2056,2056,4005,4005,1,Tue,Short Term Visitor,OH,13174.35,13,14
2089,2089,4005,4005,1,Tue,Short Term Visitor,HW,2781.35,14,15
2092,2092,4005,4005,1,Tue,Long Term Visitor,HO,307.42,6,7
2093,2093,4005,4005,1,Tue,Long Term Visitor,OH,393.58,19,20
2111,2111,4005,4005,1,Tue,Short Term Visitor,WO,3068.61,9,10
2112,2112,4005,4005,1,Tue,Inbound Commuter,HH,509.44,21,22
2113,2113,4005,4005,1,Tue,Outbound Commuter,OW,274.36,11,12
2114,2114,4005,4005,1,Tue,Outbound Commuter,WW,185.13,16,17
2117,2117,4005,4005,1,Tue,Short Term Visitor,WW,3868.76,8,9
2118,2118,4005,4005,1,Tue,Short Term Visitor,WH,7151.31,13,14
2129,2129,4005,4005,1,Tue,Short Term Visitor,WH,2031.42,10,11
