Rowno,Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time1
8795,8795,4001,4001,1,Tue,Outbound Commuter,OW,429.24,8,9
8882,8882,4001,4001,1,Tue,Short Term Visitor,WH,2204.28,10,11
9132,9132,4001,4001,1,Tue,Home Worker,OO,306.23,9,10
9254,9254,4001,4001,1,Tue,Inbound Commuter,OO,512.4,9,10
9255,9255,4001,4001,1,Tue,Inbound Commuter,OW,101.19,13,14
9335,9335,4001,4001,1,Tue,Outbound Commuter,OO,332.88,20,21
9389,9389,4001,4001,1,Tue,Outbound Commuter,WH,104.08,11,12
9550,9550,4001,4001,1,Tue,Outbound Commuter,OO,561.64,18,19
9696,9696,4001,4001,1,Tue,Home Worker,HO,191.47,8,9
9879,9879,4001,4001,1,Tue,Short Term Visitor,HW,2686.19,14,15
9923,9923,4001,4001,1,Tue,Short Term Visitor,HH,1780.56,23,24
10145,10145,4001,4001,1,Tue,Outbound Commuter,WO,598.65,15,16
10146,10146,4001,4001,1,Tue,Outbound Commuter,OH,163.64,19,20
10336,10336,4001,4001,1,Tue,Home Worker,OH,38.71,14,15
10387,10387,4001,4001,1,Tue,Short Term Visitor,WW,197.39,22,23
10527,10527,4001,4001,1,Tue,Resident Worker,HH,106.08,18,19
10757,10757,4001,4001,1,Tue,Outbound Commuter,OO,318.07,19,20
10813,10813,4001,4001,1,Tue,Home Worker,HH,124.09,16,17
10814,10814,4001,4001,1,Tue,Home Worker,HO,224.33,17,18
10815,10815,4001,4001,1,Tue,Home Worker,OH,59.87,20,21
10816,10816,4001,4001,1,Tue,Home Worker,HH,136.01,22,23
10953,10953,4001,4001,1,Tue,Short Term Visitor,WO,184.69,23,24
11196,11196,4001,4001,1,Tue,Outbound Commuter,WO,126.43,21,22
11213,11213,4001,4001,1,Tue,Inbound Commuter,HO,195.27,10,11
11214,11214,4001,4001,1,Tue,Inbound Commuter,OH,154.1,11,12
11331,11331,4001,4001,1,Tue,Inbound Commuter,HH,505.38,6,7
11332,11332,4001,4001,1,Tue,Inbound Commuter,HH,365.79,14,15
11333,11333,4001,4001,1,Tue,Inbound Commuter,HH,351.95,17,18
11334,11334,4001,4001,1,Tue,Inbound Commuter,HH,223.38,19,20
11335,11335,4001,4001,1,Tue,Inbound Commuter,HH,127.93,20,21
11556,11556,4001,4001,1,Tue,Inbound Commuter,HW,242.99,8,9
11557,11557,4001,4001,1,Tue,Inbound Commuter,WW,129.88,11,12
11558,11558,4001,4001,1,Tue,Inbound Commuter,WH,128.34,15,16
11683,11683,4001,4001,1,Tue,Short Term Visitor,HO,3089.02,20,21
11811,11811,4001,4001,1,Tue,Outbound Commuter,WO,166.47,12,13
11812,11812,4001,4001,1,Tue,Outbound Commuter,OO,549.07,15,16
11813,11813,4001,4001,1,Tue,Outbound Commuter,OO,674.04,16,17
11814,11814,4001,4001,1,Tue,Outbound Commuter,OH,131.35,17,18
11941,11941,4001,4001,1,Tue,Inbound Commuter,WH,163.11,17,18
12014,12014,4001,4001,1,Tue,Short Term Visitor,HO,154.39,23,24
12081,12081,4001,4001,1,Tue,Inbound Commuter,OH,256.91,21,22
12128,12128,4001,4001,1,Tue,Short Term Visitor,WO,1942.24,20,21
12383,12383,4001,4001,1,Tue,Long Term Visitor,HH,142.38,6,7
12384,12384,4001,4001,1,Tue,Long Term Visitor,HH,99.48,8,9
12385,12385,4001,4001,1,Tue,Long Term Visitor,HH,199.94,10,11
12386,12386,4001,4001,1,Tue,Long Term Visitor,HH,35.97,21,22
12387,12387,4001,4001,1,Tue,Long Term Visitor,HH,145.21,22,23
12443,12443,4001,4001,1,Tue,Inbound Commuter,OH,567.18,20,21
12455,12455,4001,4001,1,Tue,Short Term Visitor,OO,740.64,23,24
12479,12479,4001,4001,1,Tue,Resident Worker,OO,687.75,11,12
12480,12480,4001,4001,1,Tue,Resident Worker,OO,738.62,12,13
12481,12481,4001,4001,1,Tue,Resident Worker,OH,117.58,13,14
12482,12482,4001,4001,1,Tue,Resident Worker,HO,55.89,15,16
12483,12483,4001,4001,1,Tue,Resident Worker,OO,659.63,16,17
12582,12582,4001,4001,1,Tue,Long Term Visitor,HO,137.59,14,15
